468.702	33.02
468.912	38.32
469.122	35.51
469.332	31.63
469.542	30.81
469.752	35.41
469.962	30.8
470.172	26.79
470.382	27.88
470.592	32.14
470.802	28.88
471.012	28.66
471.222	29.88
471.432	31.84
471.642	30.78
471.852	32.64
472.062	32.36
472.272	34.78
472.482	37.09
472.691	32.25
472.901	31.52
473.111	30.31
473.321	32.09
473.531	30.46
473.741	30.8
473.95	32.64
474.16	31.25
474.37	30.18
474.58	29.88
474.79	34.23
474.999	27.34
475.209	29.41
475.419	28.64
475.628	29.25
475.838	31.21
476.048	27.92
476.258	27.44
476.467	29.39
476.677	28.56
476.886	28.86
477.096	28.67
477.306	31.71
477.515	29.86
477.725	31.87
477.935	27.14
478.144	32.81
478.354	30.85
478.563	28.39
478.773	24.44
478.982	27.71
479.192	26.43
479.401	26.4
479.611	29.61
479.82	30.09
480.03	27.79
480.239	26.92
480.449	28.85
480.658	29.17
480.868	31.36
481.077	26.13
481.287	28.82
481.496	25.88
481.705	30.11
481.915	28.8
482.124	27.47
482.333	28.93
482.543	27.47
482.752	26.19
482.961	26.52
483.171	27.48
483.38	26.54
483.589	26.37
483.799	25.39
484.008	27.87
484.217	25.24
484.426	21.99
484.636	23.9
484.845	26.52
485.054	27.52
485.263	24.1
485.472	21.74
485.682	21.66
485.891	20.78
486.1	22.55
486.309	19.49
486.518	22.45
486.727	24.36
486.936	19.53
487.146	22.87
487.355	22.62
487.564	24.87
487.773	22.4
487.982	24.13
488.191	24.57
488.4	26.32
488.609	22.42
488.818	23.56
489.027	24.77
489.236	26.51
489.445	22.21
489.654	22.13
489.863	24.91
490.072	26.25
490.281	26.54
490.49	24.08
490.698	21.63
490.907	24.68
491.116	22.38
491.325	22.14
491.534	21.14
491.743	21.6
491.952	22.3
492.16	21.4
492.369	24.71
492.578	21.61
492.787	23.73
492.996	19.21
493.204	23.16
493.413	22.98
493.622	21.95
493.831	21.09
494.039	24.4
494.248	26.27
494.457	21.74
494.665	21.57
494.874	23
495.083	24.29
495.291	23.34
495.5	21.62
495.709	23.14
495.917	22.32
496.126	22.2
496.335	22.89
496.543	23.21
496.752	22.83
496.96	24.05
497.169	20.66
497.377	23.33
497.586	22.55
497.794	22.67
498.003	20.48
498.211	22.18
498.42	20.03
498.628	20.07
498.837	20.51
499.045	21.65
499.254	20.61
499.462	22.07
499.671	21.63
499.879	25.73
500.087	20.03
500.296	19.36
500.504	20.88
500.713	21.02
500.921	20.22
501.129	20.48
501.338	19.68
501.546	19.8
501.754	21.34
501.962	20.02
502.171	19.85
502.379	20.88
502.587	21.77
502.795	19.46
503.004	20.46
503.212	23.31
503.42	22.5
503.628	20.62
503.837	20.32
504.045	21.91
504.253	23.32
504.461	20.14
504.669	19.82
504.877	23.19
505.085	20.59
505.294	20.9
505.502	22.38
505.71	24.98
505.918	22.55
506.126	21.02
506.334	21.36
506.542	23.4
506.75	21.71
506.958	21.51
507.166	20.47
507.374	21.44
507.582	21.5
507.79	21.04
507.998	20.83
508.206	22.56
508.414	23.53
508.622	20.71
508.83	22.01
509.037	23.09
509.245	22.86
509.453	21.92
509.661	22
509.869	24.4
510.077	23.35
510.285	21.45
510.492	20.82
510.7	21.89
510.908	24.82
511.116	24.71
511.324	21.32
511.531	22.6
511.739	24.12
511.947	22.9
512.155	21.72
512.362	24.89
512.57	23.26
512.778	20.03
512.985	21.85
513.193	22.74
513.401	24.57
513.608	23.23
513.816	22.2
514.024	22.57
514.231	21.66
514.439	22.43
514.646	23.98
514.854	24.21
515.061	22.71
515.269	24.16
515.477	23.06
515.684	24.91
515.892	24.13
516.099	23.05
516.307	23.26
516.514	22.72
516.722	23
516.929	21.32
517.136	21.07
517.344	21.82
517.551	23.58
517.759	22.59
517.966	21.69
518.173	24.1
518.381	23.98
518.588	23.18
518.796	22.74
519.003	23.97
519.21	25.03
519.418	23.7
519.625	25.48
519.832	28.32
520.039	28.13
520.247	25.75
520.454	26.18
520.661	26.9
520.868	28.05
521.076	26.99
521.283	26.8
521.49	27.89
521.697	27.45
521.904	27.6
522.112	27.79
522.319	28.55
522.526	28.2
522.733	27.06
522.94	28.53
523.147	28.83
523.354	27.8
523.561	28.86
523.768	26.82
523.975	29.24
524.183	30.15
524.39	31.79
524.597	30
524.804	30.04
525.011	31.18
525.218	30.06
525.425	29.04
525.632	30.33
525.838	30.63
526.045	30.32
526.252	28.94
526.459	30.41
526.666	29.87
526.873	27.87
527.08	28.53
527.287	29.64
527.494	29.76
527.701	27.1
527.907	29.22
528.114	29.92
528.321	32.54
528.528	30.82
528.735	31.12
528.941	33.01
529.148	34.13
529.355	31.23
529.562	32.24
529.768	33.95
529.975	32.48
530.182	32.08
530.388	33.12
530.595	34.27
530.802	33.69
531.008	34.34
531.215	34.3
531.422	30.33
531.628	35.17
531.835	32.54
532.042	33.33
532.248	32.83
532.455	31.61
532.661	30.24
532.868	30.56
533.074	33.27
533.281	31.49
533.487	30.91
533.694	31.73
533.9	33.93
534.107	32.01
534.313	33.18
534.52	32.24
534.726	32.98
534.933	35.25
535.139	34.81
535.345	33.52
535.552	36.29
535.758	35.13
535.965	33.01
536.171	34.18
536.377	33.19
536.584	34.31
536.79	32.02
536.996	33.21
537.203	33.97
537.409	35.07
537.615	33.43
537.821	31.95
538.028	34.16
538.234	33.68
538.44	33.5
538.646	33.18
538.853	33.29
539.059	32.35
539.265	31.96
539.471	32.84
539.677	30.84
539.883	33.55
540.09	31.6
540.296	33.04
540.502	31.57
540.708	31.4
540.914	32.85
541.12	31.93
541.326	31.69
541.532	33.04
541.738	32.33
541.944	32.86
542.15	32.9
542.356	33.71
542.562	31.87
542.768	31.63
542.974	31.13
543.18	34.42
543.386	31.96
543.592	31.26
543.798	34.84
544.004	33.14
544.21	31.05
544.415	32.9
544.621	32.78
544.827	33.88
545.033	32.57
545.239	32.75
545.445	32.54
545.651	32.91
545.856	31.77
546.062	32.71
546.268	32.9
546.474	32.15
546.679	32.16
546.885	31.51
547.091	33.15
547.297	33.96
547.502	32.47
547.708	30.99
547.914	32.76
548.119	33.41
548.325	31.39
548.531	31.3
548.736	32.1
548.942	31.44
549.147	31.43
549.353	31.47
549.559	31.87
549.764	33.11
549.97	31.74
550.175	31.53
550.381	32.09
550.586	32.29
550.792	31.02
550.997	30.81
551.203	32.56
551.408	34.08
551.614	30.9
551.819	31.89
552.025	32.61
552.23	30.63
552.435	30.15
552.641	31.37
552.846	31.18
553.052	32.07
553.257	31.19
553.462	30.66
553.668	31.61
553.873	30.24
554.078	30.19
554.283	31.34
554.489	32.4
554.694	31.29
554.899	29.98
555.105	31.05
555.31	31.35
555.515	30.8
555.72	30.63
555.925	30.72
556.131	30.78
556.336	31.06
556.541	29.65
556.746	30.08
556.951	29.81
557.156	29.71
557.361	29.22
557.567	29.49
557.772	29.93
557.977	29.73
558.182	28.32
558.387	28
558.592	28.59
558.797	28.01
559.002	27.72
559.207	27.99
559.412	30.21
559.617	29.12
559.822	27.96
560.027	28.32
560.232	27.97
560.437	29.23
560.642	27.86
560.847	28.2
561.051	28.55
561.256	28.49
561.461	27.22
561.666	27.31
561.871	28.64
562.076	27.89
562.281	26.84
562.485	26.63
562.69	28.4
562.895	27.81
563.1	27.7
563.305	27.13
563.509	26.82
563.714	26.44
563.919	26.22
564.123	26.21
564.328	27.07
564.533	27.25
564.737	26.37
564.942	26.6
565.147	26.27
565.351	25.14
565.556	24.6
565.761	25.31
565.965	25.91
566.17	25.05
566.374	24.96
566.579	24.08
566.784	25.27
566.988	25.54
567.193	23.44
567.397	24.98
567.602	26.1
567.806	24.97
568.011	24.21
568.215	23.93
568.42	24.38
568.624	24.63
568.828	23.7
569.033	22.57
569.237	24.08
569.442	23.99
569.646	23.51
569.85	22.79
570.055	24.22
570.259	23.32
570.463	22.79
570.668	20.96
570.872	22.87
571.076	22.09
571.281	21.81
571.485	20.46
571.689	22.68
571.893	22.04
572.098	21.96
572.302	20.69
572.506	21.65
572.71	22.4
572.914	21.66
573.119	21.44
573.323	22.59
573.527	22.66
573.731	21.14
573.935	20.74
574.139	20.92
574.343	22.43
574.547	20.4
574.751	20.75
574.955	20.55
575.159	20.27
575.364	18.86
575.568	20.19
575.772	19.84
575.976	19.76
576.18	19.31
576.383	19.31
576.587	19.19
576.791	20.51
576.995	19.74
577.199	18.85
577.403	19.7
577.607	19.06
577.811	18.37
578.015	18.25
578.219	18.94
578.422	18.57
578.626	18.28
578.83	18.4
579.034	19.83
579.238	19.86
579.442	18.02
579.645	18.59
579.849	19.07
580.053	18.81
580.257	19.34
580.46	19.09
580.664	18.68
580.868	18.62
581.071	18.38
581.275	18.4
581.479	18.53
581.682	19.27
581.886	17.59
582.09	18.05
582.293	18.59
582.497	18.45
582.7	17.87
582.904	17.1
583.107	19.78
583.311	18.59
583.515	18.24
583.718	18.05
583.922	18.14
584.125	18.04
584.329	17.42
584.532	17.97
584.735	17.74
584.939	18.27
585.142	17.14
585.346	17.43
585.549	16.74
585.753	17.51
585.956	15.88
586.159	16.79
586.363	17.95
586.566	16.4
586.769	17.07
586.973	16.19
587.176	17.17
587.379	17.11
587.582	15.78
587.786	16.32
587.989	16.9
588.192	17
588.395	16.51
588.599	15.69
588.802	15.32
589.005	14.38
589.208	14.83
589.411	14.81
589.615	14.32
589.818	14.38
590.021	14.98
590.224	15.62
590.427	16.78
590.63	15.53
590.833	15.49
591.036	14.51
591.239	15.88
591.442	16.21
591.645	15.58
591.848	14.89
592.051	15.33
592.254	15.55
592.457	15.63
592.66	15.38
592.863	15.22
593.066	16.06
593.269	14.6
593.472	14.56
593.675	14.93
593.878	14.57
594.081	14.49
594.284	13.98
594.486	14.92
594.689	14.73
594.892	13.66
595.095	14.5
595.298	14.62
595.5	14.87
595.703	14.65
595.906	14.43
596.109	14.6
596.311	14.46
596.514	14.5
596.717	14.28
596.92	14.84
597.122	15.19
597.325	14.12
597.528	13.73
597.73	14.43
597.933	14.62
598.136	14.1
598.338	13.69
598.541	13.9
598.743	13.78
598.946	13.92
599.148	13.78
599.351	13.98
599.554	13.2
599.756	14.34
599.959	13.63
600.161	14.09
600.363	14.93
600.566	13.66
600.768	13.36
600.971	13.47
601.173	13.45
601.376	12.48
601.578	13.1
601.78	13.41
601.983	12.84
602.185	12.59
602.388	13.29
602.59	12.79
602.792	13.98
602.995	13.49
603.197	13.63
603.399	13.11
603.601	14.21
603.804	13.28
604.006	13.06
604.208	13
604.41	13.13
604.613	12.85
604.815	12.49
605.017	13.28
605.219	13.22
605.421	12.95
605.623	12.49
605.826	13.26
606.028	13.7
606.23	12.95
606.432	12.45
606.634	12.99
606.836	12.08
607.038	12.13
607.24	12.32
607.442	12.5
607.644	13.3
607.846	12.21
608.048	11.98
608.25	12.71
608.452	11.99
608.654	12.52
608.856	10.96
609.058	12.26
609.26	12.71
609.462	11.51
609.664	11.41
609.866	13.23
610.067	11.94
610.269	11.21
610.471	11.55
610.673	12.05
610.875	11.7
611.077	11.49
611.278	11.84
611.48	12.28
611.682	11.83
611.884	11.15
612.085	11.31
612.287	11.76
612.489	10.23
612.69	10.98
612.892	10.76
613.094	11.35
613.295	11.24
613.497	10.76
613.699	10.81
613.9	11.11
614.102	10.88
614.304	10.63
614.505	10.55
614.707	11.24
614.908	11.96
615.11	10.66
615.311	11.43
615.513	11.03
615.714	10.92
615.916	10.3
616.117	10.1
616.319	10.82
616.52	10.81
616.722	10.18
616.923	9.58
617.124	10.68
617.326	10.06
617.527	11.21
617.729	10.14
617.93	11.14
618.131	10.37
618.333	10.35
618.534	10.08
618.735	10.72
618.937	10.57
619.138	9.65
619.339	9.78
619.54	10.58
619.742	10.3
619.943	9.93
620.144	10.42
620.345	10.42
620.546	10.04
620.748	9.92
620.949	10.29
621.15	10.07
621.351	10.55
621.552	9.58
621.753	9.45
621.954	10.01
622.155	10.26
622.356	9.74
622.558	10.13
622.759	10.82
622.96	9.76
623.161	9.85
623.362	9.37
623.563	9.23
623.764	9.81
623.965	8.97
624.166	9.41
624.366	8.77
624.567	10.12
624.768	8.78
624.969	9.08
625.17	9.49
625.371	9.14
625.572	9.51
625.773	9.49
625.973	9.36
626.174	9.4
626.375	9.39
626.576	9.25
626.777	9.01
626.977	9.16
627.178	8.54
627.379	9.24
627.58	9.29
627.78	8.17
627.981	8.55
628.182	9.14
628.382	8.76
628.583	9.01
628.784	8.32
628.984	8.75
629.185	8.4
629.386	8.95
629.586	8.75
629.787	8.27
629.987	8.66
630.188	9.09
630.388	8.74
630.589	9.25
630.79	9.13
630.99	8.74
631.191	8.88
631.391	8.54
631.591	8.82
631.792	8.46
631.992	8.28
632.193	8.76
632.393	8.82
632.594	9
632.794	8.2
632.994	8.46
633.195	8.59
633.395	8.47
633.595	8.53
633.796	8.15
633.996	9.33
634.196	8.48
634.397	8.4
634.597	8.07
634.797	8.98
634.997	8.46
635.198	8.61
635.398	8.61
635.598	8.34
635.798	7.35
635.998	8.66
636.199	8.21
636.399	8.73
636.599	8.92
636.799	7.73
636.999	7.87
637.199	8.72
637.399	8.62
637.599	7.79
637.799	8.31
637.999	8.98
638.199	8.08
638.399	8.36
638.599	8.16
638.799	8.63
638.999	7.89
639.199	7.76
639.399	7.51
639.599	7.99
639.799	8
639.999	7.59
640.199	7.86
640.399	8.05
640.599	8.3
640.799	7.38
640.998	7.61
641.198	7.57
641.398	8.25
641.598	7.94
641.798	7.44
641.997	7.89
642.197	7.35
642.397	7.34
642.597	7.06
642.796	7.14
642.996	7.23
643.196	7.45
643.395	7.16
643.595	7.2
643.795	7.17
643.994	6.89
644.194	7.35
644.394	8.07
644.593	7.25
644.793	6.88
644.992	6.79
645.192	7.45
645.392	7.22
645.591	7.27
645.791	7.19
645.99	7.02
646.19	6.54
646.389	7.01
646.589	6.39
646.788	6.65
646.987	7.1
647.187	7.1
647.386	7.33
647.586	7.19
647.785	7.37
647.984	6.53
648.184	7.42
648.383	6.14
648.582	6.77
648.782	6.12
648.981	6.37
649.18	6.82
649.38	6.05
649.579	6.5
649.778	6.15
649.977	6.72
650.177	6.43
650.376	6.09
650.575	6.64
650.774	6.33
650.973	6.63
651.173	6.49
651.372	6.78
651.571	6.47
651.77	6.36
651.969	6.22
652.168	6.49
652.367	5.82
652.566	7.07
652.765	6.36
652.964	6.92
653.163	6.72
653.362	6.63
653.561	6.22
653.76	6.87
653.959	6.98
654.158	6.54
654.357	6.15
654.556	6.79
654.755	5.91
654.954	5.98
655.153	6.35
655.352	6.07
655.551	5.11
655.749	5.71
655.948	5.18
656.147	5.8
656.346	4.9
656.545	5.29
656.743	5.83
656.942	5.74
657.141	5.38
657.34	6.13
657.538	5.06
657.737	5.37
657.936	6.48
658.135	5.72
658.333	5.85
658.532	5.97
658.731	6.36
658.929	5.96
659.128	6.21
659.326	5.24
659.525	6.88
659.724	6.08
659.922	5.51
660.121	5.95
660.319	5.93
660.518	6.3
660.716	5.96
660.915	5.19
661.113	5.76
661.312	6.7
661.51	5.97
661.709	5.85
661.907	5.69
662.105	5.48
662.304	6.01
662.502	6.08
662.701	6.02
662.899	6.04
663.097	5.89
663.296	5.38
663.494	5.76
663.692	5.97
663.891	5.44
664.089	5.14
664.287	5.75
664.485	6
664.684	6.04
664.882	5.29
665.08	6.07
665.278	5.9
665.476	5.73
665.675	5.55
665.873	5.19
666.071	5.47
666.269	5.43
666.467	6.04
666.665	5.45
666.863	5.6
667.061	5.79
667.259	5.77
667.457	5.21
667.655	5.88
667.853	5.15
668.051	5.62
668.249	5.51
668.447	5.15
668.645	5.31
668.843	5.44
669.041	5.61
669.239	4.91
669.437	5.32
669.635	5.54
669.833	5.56
670.031	4.95
670.229	5.21
670.426	5.54
670.624	5.08
670.822	5.95
671.02	5.14
671.218	5.37
671.415	5.01
671.613	5.7
671.811	5.4
672.009	5.2
672.206	5.38
672.404	5.39
672.602	5.38
672.799	5.85
672.997	5.69
673.195	5.34
673.392	5.25
673.59	5.34
673.788	5.25
673.985	5.33
674.183	5.61
674.38	4.91
674.578	5.56
674.775	5.8
674.973	5.06
675.17	4.54
675.368	5.5
675.565	5.23
675.763	5.12
675.96	5.19
676.158	5.5
676.355	5.81
676.553	5.03
676.75	4.86
676.947	5.36
677.145	5.33
677.342	5.43
677.539	5.25
677.737	5.36
677.934	5.08
678.131	5.72
678.329	5.17
678.526	6.67
678.723	5.42
678.92	5.24
679.118	5.39
679.315	5.64
679.512	5.57
679.709	5.16
679.906	5.03
680.104	5.53
680.301	5.33
680.498	4.67
680.695	5.2
680.892	5.59
681.089	6.01
681.286	5.32
681.483	5.49
681.68	5.3
681.877	4.73
682.075	5.56
682.272	4.88
682.469	5.41
682.665	5.52
682.862	5.34
683.059	5.02
683.256	5.49
683.453	5.33
683.65	5.54
683.847	5.13
684.044	6.14
684.241	5.54
684.438	5.63
684.635	5.33
684.831	5.87
685.028	5.49
685.225	5.21
685.422	5.61
685.619	5.5
685.815	5.89
686.012	5.05
686.209	4.4
686.405	4.85
686.602	4.47
686.799	4.18
686.996	3.81
687.192	4.93
687.389	4.79
687.586	4.79
687.782	4.69
687.979	5.19
688.175	5.28
688.372	4.46
688.568	4.77
688.765	5.37
688.962	5.13
689.158	5.3
689.355	4.5
689.551	5.56
689.748	5.72
689.944	5.48
690.14	5.22
690.337	5.44
690.533	6.35
690.73	5.73
690.926	5.56
691.123	5.51
691.319	6.2
691.515	6.37
691.712	6.22
691.908	6.12
692.104	6.34
692.301	6.35
692.497	6.63
692.693	6.74
692.889	6.67
693.086	7.34
693.282	6.84
693.478	7.68
693.674	7.1
693.87	6.96
694.067	7.65
694.263	7.64
694.459	8.1
694.655	7.54
694.851	7.93
695.047	8.05
695.243	8.61
695.439	8.58
695.635	8.64
695.831	8.45
696.027	8.4
696.224	8.56
696.42	9.49
696.615	9.34
696.811	9.69
697.007	9.17
697.203	9.18
697.399	9.1
697.595	9.09
697.791	9.47
697.987	10.04
698.183	10.85
698.379	10.28
698.575	10.28
698.77	9.64
698.966	10.75
699.162	10.58
699.358	10.83
699.554	11.54
699.749	11.44
699.945	10.56
700.141	11.51
700.337	11.39
700.532	11.08
700.728	11.36
700.924	11.93
701.119	11.42
701.315	12.63
701.511	12.31
701.706	12.77
701.902	12.69
702.097	12.8
